date	location	variant	sequences	thres
2021-09-02	United Kingdom	Delta	28	100.0
2021-09-03	United Kingdom	Delta	16	100.0
2021-09-04	United Kingdom	Delta	13	100.0
2021-09-05	United Kingdom	Delta	13	100.0
2021-09-06	United Kingdom	Delta	17	100.0
2021-09-07	United Kingdom	Delta	13	100.0
2021-09-08	United Kingdom	Delta	15	100.0
2021-09-09	United Kingdom	Delta	16	100.0
2021-09-10	United Kingdom	Delta	16	100.0
2021-09-11	United Kingdom	Delta	9	100.0
2021-09-12	United Kingdom	Delta	11	100.0
2021-09-13	United Kingdom	Delta	20	100.0
2021-09-14	United Kingdom	Delta	10	100.0
2021-09-15	United Kingdom	Delta	14	100.0
2021-09-16	United Kingdom	Delta	9	100.0
2021-09-17	United Kingdom	Delta	14	100.0
2021-09-18	United Kingdom	Delta	12	100.0
2021-09-19	United Kingdom	Delta	11	100.0
2021-09-20	United Kingdom	Delta	13	100.0
2021-09-21	United Kingdom	Delta	14	100.0
2021-09-22	United Kingdom	Delta	10	100.0
2021-09-23	United Kingdom	Delta	16	100.0
2021-09-24	United Kingdom	Delta	14	100.0
2021-09-25	United Kingdom	Delta	9	100.0
2021-09-26	United Kingdom	Delta	10	100.0
2021-09-27	United Kingdom	Delta	21	100.0
2021-09-28	United Kingdom	Delta	15	100.0
2021-09-29	United Kingdom	Delta	18	100.0
2021-09-30	United Kingdom	Delta	13	100.0
2021-10-01	United Kingdom	Delta	6	100.0
2021-10-02	United Kingdom	Delta	3	100.0
2021-10-03	United Kingdom	Delta	15	100.0
2021-10-04	United Kingdom	Delta	11	100.0
2021-10-05	United Kingdom	Delta	12	100.0
2021-10-06	United Kingdom	Delta	12	100.0
2021-10-07	United Kingdom	Delta	15	100.0
2021-10-08	United Kingdom	Delta	11	100.0
2021-10-09	United Kingdom	Delta	10	100.0
2021-10-10	United Kingdom	Delta	15	100.0
2021-10-11	United Kingdom	Delta	15	100.0
2021-10-12	United Kingdom	Delta	12	100.0
2021-10-13	United Kingdom	Delta	19	100.0
2021-10-14	United Kingdom	Delta	11	100.0
2021-10-15	United Kingdom	Delta	11	100.0
2021-10-16	United Kingdom	Delta	9	100.0
2021-10-17	United Kingdom	Delta	16	100.0
2021-10-18	United Kingdom	Delta	14	100.0
2021-10-19	United Kingdom	Delta	15	100.0
2021-10-20	United Kingdom	Delta	6	100.0
2021-10-21	United Kingdom	Delta	14	100.0
2021-10-22	United Kingdom	Delta	7	100.0
2021-10-23	United Kingdom	Delta	13	100.0
2021-10-24	United Kingdom	Delta	12	100.0
2021-10-25	United Kingdom	Delta	11	100.0
2021-10-26	United Kingdom	Delta	17	100.0
2021-10-27	United Kingdom	Delta	13	100.0
2021-10-28	United Kingdom	Delta	9	100.0
2021-10-29	United Kingdom	Delta	13	100.0
2021-10-30	United Kingdom	Delta	10	100.0
2021-10-31	United Kingdom	Delta	15	100.0
2021-11-01	United Kingdom	Delta	8	100.0
2021-11-02	United Kingdom	Delta	8	100.0
2021-11-03	United Kingdom	Delta	21	100.0
2021-11-04	United Kingdom	Delta	9	100.0
2021-11-05	United Kingdom	Delta	14	100.0
2021-11-06	United Kingdom	Delta	7	100.0
2021-11-07	United Kingdom	Delta	13	100.0
2021-11-08	United Kingdom	Delta	16	100.0
2021-11-09	United Kingdom	Delta	12	100.0
2021-11-10	United Kingdom	Delta	7	100.0
2021-11-11	United Kingdom	Delta	18	100.0
2021-11-12	United Kingdom	Delta	11	100.0
2021-11-13	United Kingdom	Delta	10	100.0
2021-11-14	United Kingdom	Delta	9	100.0
2021-11-15	United Kingdom	Delta	11	100.0
2021-11-16	United Kingdom	Delta	8	100.0
2021-11-17	United Kingdom	Delta	15	100.0
2021-11-18	United Kingdom	Delta	15	100.0
2021-11-19	United Kingdom	Delta	9	100.0
2021-11-20	United Kingdom	Delta	10	100.0
2021-11-21	United Kingdom	Delta	12	100.0
2021-11-22	United Kingdom	Delta	18	100.0
2021-11-23	United Kingdom	Delta	8	100.0
2021-11-24	United Kingdom	Delta	8	100.0
2021-11-25	United Kingdom	Delta	16	100.0
2021-11-26	United Kingdom	Delta	10	100.0
2021-11-27	United Kingdom	Delta	7	100.0
2021-11-28	United Kingdom	Delta	13	100.0
2021-11-29	United Kingdom	Delta	12	100.0
2021-11-30	United Kingdom	Delta	16	100.0
2021-12-01	United Kingdom	Delta	15	100.0
2021-12-02	United Kingdom	Delta	9	100.0
2021-12-03	United Kingdom	Delta	11	100.0
2021-12-04	United Kingdom	Delta	8	100.0
2021-12-05	United Kingdom	Delta	6	100.0
2021-12-06	United Kingdom	Delta	17	100.0
2021-12-07	United Kingdom	Delta	14	100.0
2021-12-08	United Kingdom	Delta	12	100.0
2021-12-09	United Kingdom	Delta	11	100.0
2021-12-10	United Kingdom	Delta	7	100.0
2021-12-11	United Kingdom	Delta	3	100.0
2021-12-12	United Kingdom	Delta	2	100.0
2021-12-13	United Kingdom	Delta	9	100.0
2021-12-14	United Kingdom	Delta	2	100.0
2021-12-15	United Kingdom	Delta	10	100.0
2021-12-16	United Kingdom	Delta	4	100.0
2021-12-17	United Kingdom	Delta	6	100.0
2021-12-18	United Kingdom	Delta	4	100.0
2021-12-19	United Kingdom	Delta	1	100.0
2021-12-20	United Kingdom	Delta	3	100.0
2021-12-21	United Kingdom	Delta	2	100.0
2021-12-23	United Kingdom	Delta	3	100.0
2021-12-24	United Kingdom	Delta	2	100.0
2021-12-30	United Kingdom	Delta	1	100.0
2021-12-31	United Kingdom	Delta	1	100.0
2022-01-03	United Kingdom	Delta	1	100.0
2022-01-04	United Kingdom	Delta	1	100.0
2022-01-12	United Kingdom	Delta	1	100.0
2021-11-29	United Kingdom	Omicron 21K	1	100.0
2021-12-06	United Kingdom	Omicron 21K	1	100.0
2021-12-07	United Kingdom	Omicron 21K	1	100.0
2021-12-08	United Kingdom	Omicron 21K	3	100.0
2021-12-09	United Kingdom	Omicron 21K	2	100.0
2021-12-10	United Kingdom	Omicron 21K	6	100.0
2021-12-11	United Kingdom	Omicron 21K	2	100.0
2021-12-12	United Kingdom	Omicron 21K	1	100.0
2021-12-13	United Kingdom	Omicron 21K	5	100.0
2021-12-14	United Kingdom	Omicron 21K	8	100.0
2021-12-15	United Kingdom	Omicron 21K	12	100.0
2021-12-16	United Kingdom	Omicron 21K	5	100.0
2021-12-17	United Kingdom	Omicron 21K	5	100.0
2021-12-18	United Kingdom	Omicron 21K	7	100.0
2021-12-19	United Kingdom	Omicron 21K	12	100.0
2021-12-20	United Kingdom	Omicron 21K	17	100.0
2021-12-21	United Kingdom	Omicron 21K	7	100.0
2021-12-22	United Kingdom	Omicron 21K	9	100.0
2021-12-23	United Kingdom	Omicron 21K	14	100.0
2021-12-24	United Kingdom	Omicron 21K	5	100.0
2021-12-25	United Kingdom	Omicron 21K	2	100.0
2021-12-26	United Kingdom	Omicron 21K	5	100.0
2021-12-27	United Kingdom	Omicron 21K	11	100.0
2021-12-28	United Kingdom	Omicron 21K	5	100.0
2021-12-29	United Kingdom	Omicron 21K	14	100.0
2021-12-30	United Kingdom	Omicron 21K	14	100.0
2021-12-31	United Kingdom	Omicron 21K	11	100.0
2022-01-01	United Kingdom	Omicron 21K	9	100.0
2022-01-02	United Kingdom	Omicron 21K	13	100.0
2022-01-03	United Kingdom	Omicron 21K	10	100.0
2022-01-04	United Kingdom	Omicron 21K	17	100.0
2022-01-05	United Kingdom	Omicron 21K	18	100.0
2022-01-06	United Kingdom	Omicron 21K	10	100.0
2022-01-07	United Kingdom	Omicron 21K	4	100.0
2022-01-08	United Kingdom	Omicron 21K	6	100.0
2022-01-09	United Kingdom	Omicron 21K	5	100.0
2022-01-10	United Kingdom	Omicron 21K	12	100.0
2022-01-11	United Kingdom	Omicron 21K	14	100.0
2022-01-12	United Kingdom	Omicron 21K	9	100.0
2022-01-13	United Kingdom	Omicron 21K	10	100.0
2022-01-14	United Kingdom	Omicron 21K	12	100.0
2022-01-15	United Kingdom	Omicron 21K	5	100.0
2022-01-16	United Kingdom	Omicron 21K	5	100.0
2022-01-17	United Kingdom	Omicron 21K	7	100.0
2022-01-18	United Kingdom	Omicron 21K	6	100.0
2022-01-19	United Kingdom	Omicron 21K	11	100.0
2022-01-20	United Kingdom	Omicron 21K	9	100.0
2022-01-21	United Kingdom	Omicron 21K	17	100.0
2022-01-22	United Kingdom	Omicron 21K	4	100.0
2022-01-23	United Kingdom	Omicron 21K	7	100.0
2022-01-24	United Kingdom	Omicron 21K	7	100.0
2022-01-25	United Kingdom	Omicron 21K	2	100.0
2022-01-14	United Kingdom	Omicron 21L	1	100.0
2021-09-01	United Kingdom	other	1	100.0
2021-12-16	United Kingdom	other	1	100.0
2021-09-01	Denmark	Delta	9	500.0
2021-09-02	Denmark	Delta	6	500.0
2021-09-03	Denmark	Delta	8	500.0
2021-09-04	Denmark	Delta	7	500.0
2021-09-05	Denmark	Delta	7	500.0
2021-09-06	Denmark	Delta	10	500.0
2021-09-07	Denmark	Delta	9	500.0
2021-09-08	Denmark	Delta	3	500.0
2021-09-09	Denmark	Delta	2	500.0
2021-09-10	Denmark	Delta	8	500.0
2021-09-11	Denmark	Delta	2	500.0
2021-09-12	Denmark	Delta	3	500.0
2021-09-13	Denmark	Delta	7	500.0
2021-09-14	Denmark	Delta	2	500.0
2021-09-15	Denmark	Delta	3	500.0
2021-09-16	Denmark	Delta	2	500.0
2021-09-17	Denmark	Delta	6	500.0
2021-09-18	Denmark	Delta	3	500.0
2021-09-19	Denmark	Delta	3	500.0
2021-09-20	Denmark	Delta	6	500.0
2021-09-21	Denmark	Delta	6	500.0
2021-09-22	Denmark	Delta	6	500.0
2021-09-23	Denmark	Delta	7	500.0
2021-09-24	Denmark	Delta	3	500.0
2021-09-25	Denmark	Delta	4	500.0
2021-09-26	Denmark	Delta	3	500.0
2021-09-27	Denmark	Delta	7	500.0
2021-09-28	Denmark	Delta	4	500.0
2021-09-29	Denmark	Delta	8	500.0
2021-09-30	Denmark	Delta	3	500.0
2021-10-01	Denmark	Delta	6	500.0
2021-10-02	Denmark	Delta	7	500.0
2021-10-03	Denmark	Delta	5	500.0
2021-10-04	Denmark	Delta	7	500.0
2021-10-05	Denmark	Delta	5	500.0
2021-10-06	Denmark	Delta	4	500.0
2021-10-07	Denmark	Delta	7	500.0
2021-10-08	Denmark	Delta	6	500.0
2021-10-09	Denmark	Delta	5	500.0
2021-10-10	Denmark	Delta	3	500.0
2021-10-11	Denmark	Delta	6	500.0
2021-10-12	Denmark	Delta	9	500.0
2021-10-13	Denmark	Delta	7	500.0
2021-10-14	Denmark	Delta	6	500.0
2021-10-15	Denmark	Delta	3	500.0
2021-10-16	Denmark	Delta	4	500.0
2021-10-17	Denmark	Delta	9	500.0
2021-10-18	Denmark	Delta	9	500.0
2021-10-19	Denmark	Delta	4	500.0
2021-10-20	Denmark	Delta	8	500.0
2021-10-21	Denmark	Delta	15	500.0
2021-10-22	Denmark	Delta	11	500.0
2021-10-23	Denmark	Delta	8	500.0
2021-10-24	Denmark	Delta	12	500.0
2021-10-25	Denmark	Delta	13	500.0
2021-10-26	Denmark	Delta	12	500.0
2021-10-27	Denmark	Delta	13	500.0
2021-10-28	Denmark	Delta	17	500.0
2021-10-29	Denmark	Delta	12	500.0
2021-10-30	Denmark	Delta	7	500.0
2021-10-31	Denmark	Delta	17	500.0
2021-11-01	Denmark	Delta	12	500.0
2021-11-02	Denmark	Delta	8	500.0
2021-11-03	Denmark	Delta	13	500.0
2021-11-04	Denmark	Delta	16	500.0
2021-11-05	Denmark	Delta	17	500.0
2021-11-06	Denmark	Delta	12	500.0
2021-11-07	Denmark	Delta	20	500.0
2021-11-08	Denmark	Delta	16	500.0
2021-11-09	Denmark	Delta	15	500.0
2021-11-10	Denmark	Delta	18	500.0
2021-11-11	Denmark	Delta	8	500.0
2021-11-12	Denmark	Delta	9	500.0
2021-11-13	Denmark	Delta	7	500.0
2021-11-14	Denmark	Delta	8	500.0
2021-11-15	Denmark	Delta	18	500.0
2021-11-16	Denmark	Delta	7	500.0
2021-11-17	Denmark	Delta	16	500.0
2021-11-18	Denmark	Delta	14	500.0
2021-11-19	Denmark	Delta	16	500.0
2021-11-20	Denmark	Delta	11	500.0
2021-11-21	Denmark	Delta	9	500.0
2021-11-22	Denmark	Delta	16	500.0
2021-11-23	Denmark	Delta	14	500.0
2021-11-24	Denmark	Delta	8	500.0
2021-11-25	Denmark	Delta	13	500.0
2021-11-26	Denmark	Delta	10	500.0
2021-11-27	Denmark	Delta	6	500.0
2021-11-28	Denmark	Delta	6	500.0
2021-11-29	Denmark	Delta	14	500.0
2021-11-30	Denmark	Delta	9	500.0
2021-12-01	Denmark	Delta	11	500.0
2021-12-02	Denmark	Delta	23	500.0
2021-12-03	Denmark	Delta	21	500.0
2021-12-04	Denmark	Delta	19	500.0
2021-12-05	Denmark	Delta	26	500.0
2021-12-06	Denmark	Delta	29	500.0
2021-12-07	Denmark	Delta	16	500.0
2021-12-08	Denmark	Delta	10	500.0
2021-12-09	Denmark	Delta	7	500.0
2021-12-10	Denmark	Delta	6	500.0
2021-12-11	Denmark	Delta	3	500.0
2021-12-12	Denmark	Delta	6	500.0
2021-12-13	Denmark	Delta	9	500.0
2021-12-14	Denmark	Delta	1	500.0
2021-12-15	Denmark	Delta	4	500.0
2021-12-16	Denmark	Delta	9	500.0
2021-12-18	Denmark	Delta	3	500.0
2021-12-19	Denmark	Delta	5	500.0
2021-12-20	Denmark	Delta	3	500.0
2021-12-21	Denmark	Delta	2	500.0
2021-12-22	Denmark	Delta	1	500.0
2021-12-23	Denmark	Delta	3	500.0
2021-12-25	Denmark	Delta	1	500.0
2021-12-27	Denmark	Delta	1	500.0
2021-12-28	Denmark	Delta	1	500.0
2022-01-02	Denmark	Delta	1	500.0
2022-01-08	Denmark	Delta	1	500.0
2021-12-03	Denmark	Omicron 21K	1	500.0
2021-12-06	Denmark	Omicron 21K	2	500.0
2021-12-07	Denmark	Omicron 21K	1	500.0
2021-12-08	Denmark	Omicron 21K	2	500.0
2021-12-10	Denmark	Omicron 21K	4	500.0
2021-12-11	Denmark	Omicron 21K	3	500.0
2021-12-12	Denmark	Omicron 21K	1	500.0
2021-12-13	Denmark	Omicron 21K	2	500.0
2021-12-14	Denmark	Omicron 21K	3	500.0
2021-12-15	Denmark	Omicron 21K	6	500.0
2021-12-16	Denmark	Omicron 21K	3	500.0
2021-12-17	Denmark	Omicron 21K	2	500.0
2021-12-18	Denmark	Omicron 21K	7	500.0
2021-12-19	Denmark	Omicron 21K	9	500.0
2021-12-20	Denmark	Omicron 21K	7	500.0
2021-12-21	Denmark	Omicron 21K	6	500.0
2021-12-22	Denmark	Omicron 21K	4	500.0
2021-12-23	Denmark	Omicron 21K	2	500.0
2021-12-24	Denmark	Omicron 21K	1	500.0
2021-12-25	Denmark	Omicron 21K	1	500.0
2021-12-26	Denmark	Omicron 21K	7	500.0
2021-12-27	Denmark	Omicron 21K	5	500.0
2021-12-28	Denmark	Omicron 21K	1	500.0
2021-12-29	Denmark	Omicron 21K	1	500.0
2021-12-30	Denmark	Omicron 21K	3	500.0
2021-12-31	Denmark	Omicron 21K	2	500.0
2022-01-01	Denmark	Omicron 21K	2	500.0
2022-01-02	Denmark	Omicron 21K	19	500.0
2022-01-03	Denmark	Omicron 21K	12	500.0
2022-01-04	Denmark	Omicron 21K	2	500.0
2022-01-05	Denmark	Omicron 21K	4	500.0
2022-01-06	Denmark	Omicron 21K	3	500.0
2022-01-07	Denmark	Omicron 21K	9	500.0
2022-01-08	Denmark	Omicron 21K	6	500.0
2022-01-09	Denmark	Omicron 21K	1	500.0
2022-01-10	Denmark	Omicron 21K	11	500.0
2022-01-11	Denmark	Omicron 21K	2	500.0
2022-01-12	Denmark	Omicron 21K	5	500.0
2022-01-13	Denmark	Omicron 21K	6	500.0
2022-01-14	Denmark	Omicron 21K	5	500.0
2022-01-15	Denmark	Omicron 21K	7	500.0
2022-01-16	Denmark	Omicron 21K	5	500.0
2022-01-17	Denmark	Omicron 21K	2	500.0
2022-01-18	Denmark	Omicron 21K	6	500.0
2022-01-19	Denmark	Omicron 21K	8	500.0
2022-01-20	Denmark	Omicron 21K	4	500.0
2022-01-21	Denmark	Omicron 21K	5	500.0
2022-01-22	Denmark	Omicron 21K	2	500.0
2022-01-23	Denmark	Omicron 21K	1	500.0
2021-12-16	Denmark	Omicron 21L	1	500.0
2021-12-19	Denmark	Omicron 21L	1	500.0
2021-12-20	Denmark	Omicron 21L	1	500.0
2021-12-21	Denmark	Omicron 21L	1	500.0
2021-12-22	Denmark	Omicron 21L	1	500.0
2021-12-23	Denmark	Omicron 21L	1	500.0
2021-12-24	Denmark	Omicron 21L	1	500.0
2021-12-25	Denmark	Omicron 21L	2	500.0
2021-12-27	Denmark	Omicron 21L	4	500.0
2021-12-28	Denmark	Omicron 21L	1	500.0
2022-01-01	Denmark	Omicron 21L	1	500.0
2022-01-02	Denmark	Omicron 21L	6	500.0
2022-01-03	Denmark	Omicron 21L	5	500.0
2022-01-05	Denmark	Omicron 21L	4	500.0
2022-01-06	Denmark	Omicron 21L	1	500.0
2022-01-07	Denmark	Omicron 21L	5	500.0
2022-01-08	Denmark	Omicron 21L	1	500.0
2022-01-09	Denmark	Omicron 21L	2	500.0
2022-01-10	Denmark	Omicron 21L	4	500.0
2022-01-11	Denmark	Omicron 21L	7	500.0
2022-01-12	Denmark	Omicron 21L	3	500.0
2022-01-13	Denmark	Omicron 21L	10	500.0
2022-01-14	Denmark	Omicron 21L	6	500.0
2022-01-15	Denmark	Omicron 21L	7	500.0
2022-01-16	Denmark	Omicron 21L	2	500.0
2022-01-17	Denmark	Omicron 21L	8	500.0
2022-01-18	Denmark	Omicron 21L	10	500.0
2022-01-19	Denmark	Omicron 21L	6	500.0
2022-01-20	Denmark	Omicron 21L	6	500.0
2022-01-21	Denmark	Omicron 21L	9	500.0
2022-01-22	Denmark	Omicron 21L	4	500.0
2022-01-23	Denmark	Omicron 21L	1	500.0
2021-09-01	United Kingdom	Delta	78	500.0
2021-09-02	United Kingdom	Delta	115	500.0
2021-09-03	United Kingdom	Delta	84	500.0
2021-09-04	United Kingdom	Delta	86	500.0
2021-09-05	United Kingdom	Delta	85	500.0
2021-09-06	United Kingdom	Delta	81	500.0
2021-09-07	United Kingdom	Delta	52	500.0
2021-09-08	United Kingdom	Delta	68	500.0
2021-09-09	United Kingdom	Delta	65	500.0
2021-09-10	United Kingdom	Delta	59	500.0
2021-09-11	United Kingdom	Delta	49	500.0
2021-09-12	United Kingdom	Delta	61	500.0
2021-09-13	United Kingdom	Delta	61	500.0
2021-09-14	United Kingdom	Delta	79	500.0
2021-09-15	United Kingdom	Delta	68	500.0
2021-09-16	United Kingdom	Delta	80	500.0
2021-09-17	United Kingdom	Delta	58	500.0
2021-09-18	United Kingdom	Delta	54	500.0
2021-09-19	United Kingdom	Delta	60	500.0
2021-09-20	United Kingdom	Delta	61	500.0
2021-09-21	United Kingdom	Delta	69	500.0
2021-09-22	United Kingdom	Delta	55	500.0
2021-09-23	United Kingdom	Delta	82	500.0
2021-09-24	United Kingdom	Delta	88	500.0
2021-09-25	United Kingdom	Delta	42	500.0
2021-09-26	United Kingdom	Delta	51	500.0
2021-09-27	United Kingdom	Delta	96	500.0
2021-09-28	United Kingdom	Delta	60	500.0
2021-09-29	United Kingdom	Delta	82	500.0
2021-09-30	United Kingdom	Delta	65	500.0
2021-10-01	United Kingdom	Delta	44	500.0
2021-10-02	United Kingdom	Delta	50	500.0
2021-10-03	United Kingdom	Delta	57	500.0
2021-10-04	United Kingdom	Delta	69	500.0
2021-10-05	United Kingdom	Delta	58	500.0
2021-10-06	United Kingdom	Delta	62	500.0
2021-10-07	United Kingdom	Delta	71	500.0
2021-10-08	United Kingdom	Delta	64	500.0
2021-10-09	United Kingdom	Delta	64	500.0
2021-10-10	United Kingdom	Delta	63	500.0
2021-10-11	United Kingdom	Delta	61	500.0
2021-10-12	United Kingdom	Delta	94	500.0
2021-10-13	United Kingdom	Delta	51	500.0
2021-10-14	United Kingdom	Delta	66	500.0
2021-10-15	United Kingdom	Delta	59	500.0
2021-10-16	United Kingdom	Delta	59	500.0
2021-10-17	United Kingdom	Delta	45	500.0
2021-10-18	United Kingdom	Delta	75	500.0
2021-10-19	United Kingdom	Delta	57	500.0
2021-10-20	United Kingdom	Delta	63	500.0
2021-10-21	United Kingdom	Delta	58	500.0
2021-10-22	United Kingdom	Delta	57	500.0
2021-10-23	United Kingdom	Delta	55	500.0
2021-10-24	United Kingdom	Delta	60	500.0
2021-10-25	United Kingdom	Delta	53	500.0
2021-10-26	United Kingdom	Delta	52	500.0
2021-10-27	United Kingdom	Delta	66	500.0
2021-10-28	United Kingdom	Delta	51	500.0
2021-10-29	United Kingdom	Delta	62	500.0
2021-10-30	United Kingdom	Delta	49	500.0
2021-10-31	United Kingdom	Delta	69	500.0
2021-11-01	United Kingdom	Delta	59	500.0
2021-11-02	United Kingdom	Delta	64	500.0
2021-11-03	United Kingdom	Delta	62	500.0
2021-11-04	United Kingdom	Delta	59	500.0
2021-11-05	United Kingdom	Delta	50	500.0
2021-11-06	United Kingdom	Delta	40	500.0
2021-11-07	United Kingdom	Delta	61	500.0
2021-11-08	United Kingdom	Delta	87	500.0
2021-11-09	United Kingdom	Delta	63	500.0
2021-11-10	United Kingdom	Delta	60	500.0
2021-11-11	United Kingdom	Delta	66	500.0
2021-11-12	United Kingdom	Delta	56	500.0
2021-11-13	United Kingdom	Delta	35	500.0
2021-11-14	United Kingdom	Delta	37	500.0
2021-11-15	United Kingdom	Delta	62	500.0
2021-11-16	United Kingdom	Delta	66	500.0
2021-11-17	United Kingdom	Delta	50	500.0
2021-11-18	United Kingdom	Delta	46	500.0
2021-11-19	United Kingdom	Delta	47	500.0
2021-11-20	United Kingdom	Delta	64	500.0
2021-11-21	United Kingdom	Delta	62	500.0
2021-11-22	United Kingdom	Delta	85	500.0
2021-11-23	United Kingdom	Delta	51	500.0
